que_id,question,answer,big_cate,small_cate,intent
56922296,病情描述发病时间、主要症状、症状变化等）：病人是肺鳞癌晚期医生开了特罗凯用后身上长满了皮疹痒得难受晚上也睡不好。曾经治疗情况和效果：手术后化疗了三次但无效现在在服用特罗凯。怎样处理那些皮疹让病人睡得好些？,中药治疗肺癌以扶正祛邪标本兼治不仅能够配合肺癌手术中和化疗起到协增效的作用而且对于中晚期体质较弱、不能适应手术治疗和放化疗的肺癌患者中药治疗也可以起到很好的疗效能够很有效的延长肺癌患者的生存期。,内科,肿瘤科,sleep
7714112,请输入您的问题头晕，心慌，腿困，失眠，大便不畅，便溏，面色憔悴指甲发白但不贫血,"你好朋友别担心,这种情况考虑是由于休息不好和贫血疾病都是有很大关系的",内科,心血管内科,sleep
21381680,不知道是贫血还是怎么回事最近一直想小便。。刚刚出厕所也是。。昨天晚上失眠。。3点左右起来上厕所。。刚刚下床就晕倒。。一身没劲。。呼吸困难。。耳鸣。。出虚汗。。今天早上起来头一直痛,造成贫血的原因有多种：缺铁、出血、溶血、造血功能障碍等。贫血一般表现为身体软弱乏力、皮肤苍白、气急或呼吸困难，服用含铁量高的食物如肉类、动物血、肝等，也可进食木耳、香菇等含铁食物，服用后不要饮茶。也可服用阿胶等生血药物。,内科,神经内科,sleep
53214274,是不是龟头过于敏感？和女朋友做爱的时候刚插进去就想射，有过手淫，晨勃算是正常，有时还失眠，请问这是什么情况？,指导意见：您好，考虑您这种情况是早泄，它跟手淫有很大关系，有时候是肾虚影响的，最好找中医把脉用药调理，但导致早泄的也有精神因素，可以进行心理疏导，,其他,两性健康,sleep
29800181,头疼失眠神经衰弱怎么办呢？头疼失眠神经衰弱怎么办呢。,头痛、失眠、神经衰弱，这些症状往往和过大的压力有关，首先需要减轻压力。建议放松心情，不要有太大压力，不要熬夜，不要过于劳累，适当运动运动，可以配合口服复方枣仁安神胶囊治疗。,精神科,失眠抑郁,sleep
34930473,口臭？感觉心闷，失眠，便秘、口水迷糊，饭吃完没多久，口气就慢慢上来了，而且越来越重、每天都这样。。,从你提供的信息看，有消化不良的可能，你可以先吃点乳酶生帮助消化，不过没有改善则需要检查胃镜，肝胆b超明确原因，祝健康幸福。,精神科,失眠抑郁,sleep
28581724,失眠多梦，盗汗，起夜多怎样治疗才可以,你好，根据你的描述考虑是肾虚肾亏能导致的尿频尿急、失眠多梦，盗汗，起夜多。肾虚者一定要找正规的中医师正确诊治。祝你早日康复。,精神科,失眠抑郁,sleep
65624738,失眠多梦是不是神经衰弱吃点什么药,病例分析:你好，神经衰弱的诊断需至医院就诊，专业的心理科医生做出的。神经衰弱确实需要多方面的综合治疗，首先最重要的就是自身调节,精神科,精神科综合,sleep
68923584,专家:本人男，27岁.失眠，精神差，经过医生诊断确定为焦虑症引起的神经衰弱.如何治疗?本人现在非常的痛苦.???如何心理治疗?,心理分析：广泛性焦虑是一种以焦虑为主要灵床表现的精神障碍，画着常常有不明原因的提心吊胆、紧张不安，并有显著的自主神经功能紊乱症状、肌肉紧张及与焦虑不安。心理指导：心理治疗可以采用系统脱敏疗法进行系统的治疗，或者森田疗法。这些需要到心理咨询师去面诊治疗。,心理诊所,心理科其它,sleep
65394446,我得病已经一年多了症状是胸闷心悸情绪低落手出汗看了很多医生病情总是反反复复不见好最近更严重胸闷而且失眠请医生帮帮我,心理分析：这种情况是焦虑症的表现，人际关系敏感，内心不安为主要表现，可分为广泛性焦虑和惊恐障碍两种形式。症状表现还有：无明确客观对象的紧张担心，坐立不安，常伴有植物神经症状如嫣然心悸、手抖、出汗、尿频等。心理指导：建议你学会接纳自己的症状，带着症状去积极的生活，把关注放在生活中积极的方面，减少对症状问题的强化，用意志力来克服困难，坚持做自己应该做的事，让症状顺其自然的发生与消退，忽略症状的存在，慢慢的感受就会好起来，症状也就会随之减轻。也可以申请家庭心理医生的帮助。,心理诊所,心理科其它,sleep
17187067,胸闷，心前区疼痛，全身乏力，失眠，高压130到140之间，低压90到100之间，请问这是心脏神经官能症吗,你好，你可能是冠心病，可以导致心肌缺血，致心脏的电活动受到影响，可以采取硝酸甘油、速效救心丸同时应用要低盐低脂饮食，平时坚持服用营养心脏的药物（如地奥心血康，心达康等），加服抗血栓药如肠溶阿司匹林，丹参片,内科,消化内科,sleep
12286624,女21岁，症状是失眠，牙痛，耳鸣，苔白口干，痰多。心悸胸闷，恶心。腰腿酸软，经来量少，有紫色的血块。膝盖一下冰凉。脚手出汗，手热脚凉。上热下寒。请问我这是什么病|？,证属脾肾阳气不足，气化无力，水液代谢失常，痰湿内蕴，阻滞气机，所导致的这一些列症状。适当运动，饮食禁生冷，病情复杂，不要私自服药，建议尽早去医院就诊，以免耽误病情。祝您早日康复！,中医科,中医综合,sleep
51004595,是否是肾阴虚还是肾阳虚失眠多梦，腰腿酸软乏力，夜半腿出汗，白天头晕,你好，根据你上面讲的情况，个人考虑应该是肾阴虚，建议到医院中医科就诊。肾阴虚，阴虚盗汗，阴不敛阳故晚上失眠多梦。肾阴虚伴气虚，故腰腿酸软乏力，气虚运血无力，气血无法濡养，故头晕。,中医科,中医综合,sleep
14001013,经常头晕，口干失眠。爱感冒,您好根据你的叙述头晕这种情况考虑您是脑供血不足，建议服用清脑养血颗粒来调理，注意多休息，加强营养，保持心情愉悦。,内科,呼吸内科,sleep
22329846,头昏耳鸣失眠建忘多梦腰痛没性欲,应该是更年期的反应，其是一个特殊的时期，通常在40岁至50岁之间，这时卵巢功能逐渐退化，雌性激素合成也日渐减少，要缓解更年期病症，一般可考虑多吃些含有大豆异黄酮的豆制品，严重者可采用激素或中草药来调理。,其他,两性健康,sleep
3551544,长时间胸闷气短，眩晕，精神差，多梦，怕冷，手脚出汗是怎么了?,"出现胸闷症状应警惕心肌缺血,心肌劳损等的可能,建议查心肌酶谱,心电图等看看.",其他,眩晕科,sleep
22931380,腰酸背痛气短头晕血压低头晕血压偏低失眠多梦,你好。腰酸背疼有时是某种疾病的反应，如心脏病、胆囊病、贫血、骨关节病变等。尤其是低血压、胃下垂及寒冷症者更为多见。最好及时检查一下，对症治疗。,内科,心血管内科,sleep
36086026,舌体胖大，发白，咳�F，口干不渴，手脚冰凉，胸闷上不来气，消瘦，失眠多梦，腰酸背痛，走路出虚汗什么病症，吃什么药，食补还是药补，谢谢。,这种情况是应注意用点滋阴的中药进行对症的治疗看看的可用点麦冬冲剂等进行治疗的另外就是这种情况还应注意多饮水用点清火片进行治疗的,精神科,失眠抑郁,sleep
37429375,我这段时间失眠多梦，腰酸，头晕耳鸣，脱发，便秘，经少，记忆力下降这是什么原因,考虑是存在肾阴虚的问题导致的。最好是去看下中医调理一下。平时要养成良好的生活作息，坚持多做户外锻炼。多吃点枸杞子、甲鱼、木耳等来食补。试试六味地黄丸。,精神科,失眠抑郁,sleep
33687183,神经性头疼怎么治偏头疼有十来年了、左面和后部疼，失眠多梦、心慌意乱、怎么没治疗,神经性头痛，这可考虑吃些调理脑神经功能的药物，可选择养血清脑颗粒、镇脑宁胶囊或正天丸。配合针灸治疗将会更好，注意生活规律，养成按时作息的好习惯。,精神科,失眠抑郁,sleep
14807200,掉头发.四肢没劲.失眼多梦.头痛.脸色不好,脱发多跟遗传因素，内分泌情况和自身生活方式，压力大小都有很大关联您好，目前治疗脱发还没有很有效的方法，现在主要还是需从生活习惯中改起，平时注意休息，少吃刺激性的或油腻的食物，吃点清淡的食物，要注意适宜的运动，还有少接触电脑或者手机，当然也可以用生姜洗头的偏方，希望我的回答对你有帮助,中医科,中医综合,sleep
63076119,我的ALT是80，偏高，怎么办？是什么原因，体检前天只吃了一顿，前几天总是失眠。本人不饮酒，求解！！！！曾经治疗情况和效果：就3月5号做的入职体检是什么原因？怎么办？是不是有肝炎，还是其他肝病？,病例分析:可以检查一下乙肝两对半，肝炎三型和肝胆B超，以排除肝脏疾病的影响,传染科,肝病,sleep
52212766,主要症状:失眠多梦，睡不安稳发病时间:六年多啦化验检查结果:未检查未治疗发病原因及治疗方法,你好失眠多梦吃什么好?大枣：大枣中含有丰富的蛋白质、维生素C、钙、磷、铁等营养成分，有补脾安神，治疗烦闷、不睡的作用。每晚取大枣20至30枚，临睡前服用。,精神科,精神分裂症,sleep
66077149,失眼睡不着觉，每天早晨起床口里有血样，请问吃什么药可以好转。谢谢,指导意见：是需要进行安神补脑的用药就好的，及避免加重，及行一定的中医的护理就好的避免熬夜。,精神科,失眠抑郁,sleep
47186475,您好！我最近老是胸闷、气短、乏力、失眠、头晕心脏跳心脏什么都做了检查没问题，但是这腰酸酸的，而且酸的敢感觉有点发烧，但一酸起来非要躺下，要不然站不住。请问这些症状是肾病引起的吗？,你好，这个应该是心脏问题，按照中医所说和肾脏也是有关系的，建议你去医院系统的检查一下，结合具体情况选择治疗措施，,精神科,失眠抑郁,sleep
13705032,全身无力失眠健忘射精无力口臭,"你好，根据症状考虑肾阳虚引起的，可以看看中医科确诊治疗。建议多活动锻炼和服用右归丸或者桂附地黄丸治疗，另外多吃含铁,蛋白质的食物,如木耳,大枣,乌鸡等;平日护肾要多吃韭菜,海参,人参,乌鸡等,祝身体健康.",五官科,口臭,sleep
16022759,肾阴虚失眠吃啥药?给我介绍一下吧病情描述（发病时间、主要症状等）：有时勃起不坚硬，其他症状没有。曾经治疗情况和效果：无推荐店好的补肾方法,肾阴虚主要表现为：腰膝酸软、两腿无力，眩晕耳鸣，脱发齿松，盗汗，失眠，梦呓磨牙，口干，尿黄，大便干燥，男子阳强易举或阳痿、早泄、遗精，妇女经少经闭，或见崩漏，形体消瘦，潮热盗汗，五心烦热，咽干颧红，溲黄便干，舌红少津，脉细数。肾阴虚，是肾脏阴气、阴液不足表现的证候。多由久病伤肾，或禀赋不足房事过度，或过服温燥劫阴之品所致。肾阴虚的治疗包括药物治疗及辅助治疗。不管是阴虚还是阳虚也好，匮乏到一定程度，就是阴损及阳，或阳损及阴，比如说肾阳虚时间长了会有肾阴虚的症状，就是两种症状都有很多。所以,中医科,中医综合,sleep
